SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
BIRLAERIC,EQ,9.45,10.4,9.45,9.95,10.25,9.35,1725,17188.25,07-JAN-2012,16,INE800A01015,
BIRLAMONEY,EQ,10.9,11.65,10.8,11.55,11.65,10.9,600,6730,07-JAN-2012,5,INE865C01022,
BIRLAPOWER,EQ,0.55,0.55,0.5,0.55,0.55,0.55,243689,129372.45,07-JAN-2012,697,INE224B01024,
BLISSGVS,EQ,23,23,22.2,22.4,22.35,22.5,430,9796.75,07-JAN-2012,17,INE416D01022,
BLKASHYAP,EQ,9.6,9.75,9.45,9.7,9.7,9.7,5201,50512.5,07-JAN-2012,47,INE350H01032,
BLUECHIP,EQ,0.9,1,0.9,1,1,0.95,182,172,07-JAN-2012,3,INE657B01025,
BLUEDART,EQ,1565.15,1598.95,1565.15,1580.5,1598.95,1582.5,28,44177.2,07-JAN-2012,10,INE233B01017,
BLUESTARCO,EQ,167.55,167.55,162.9,163.4,163.15,163.9,1522,249779.1,07-JAN-2012,49,INE472A01039,
BOC,EQ,274,279,274,278.1,278.5,275.4,1147,316003.6,07-JAN-2012,17,INE473A01011,
BODALCHEM,EQ,14.8,14.85,14.8,14.85,14.85,13.5,600,8885,07-JAN-2012,3,INE338D01028,
BODHTREE,BE,21.8,21.8,21.8,21.8,21.8,20.8,1050,22890,07-JAN-2012,3,INE104F01011,
BOMDYEING,EQ,378.8,384.4,378.15,379.95,379.55,377.55,80927,30847124.6,07-JAN-2012,2275,INE032A01015,
BOSCHLTD,EQ,6996.05,7056.5,6996.05,7031.35,7030,7050.2,36,253099.35,07-JAN-2012,20,INE323A01026,
BPCL,EQ,475.8,477.8,471.8,476.15,477,476.5,36871,17504650,07-JAN-2012,785,INE029A01011,
BPL,EQ,17.4,18,17.3,17.75,17.95,17.35,7161,126064.95,07-JAN-2012,68,INE110A01019,
BRANDHOUSE,EQ,12,13.7,11.5,13.7,13.7,11.45,96643,1269660.6,07-JAN-2012,732,INE317J01011,
BRFL,EQ,277,277,269,271.6,271.35,273.9,27007,7305800,07-JAN-2012,242,INE589G01011,
BRIGADE,EQ,46.6,47.25,46,46.9,47.25,46.6,1633,75990.95,07-JAN-2012,44,INE791I01019,
BRITANNIA,EQ,443.05,445.95,443,444,443.55,443.15,325,144276.25,07-JAN-2012,27,INE216A01022,
BRITANNIA,N1,171.3,171.3,171.3,171.3,171.3,172.41,2,342.6,07-JAN-2012,1,INE216A07045,
BROADCAST,EQ,7.95,7.95,7.95,7.95,7.95,7.6,405,3219.75,07-JAN-2012,2,INE698H01018,
BROOKS,EQ,13,13.9,13,13.7,13.85,13.5,4463,60385.5,07-JAN-2012,59,INE650L01011,
BSELINFRA,EQ,2.8,2.9,2.75,2.9,2.9,2.8,3300,9310,07-JAN-2012,13,INE395A01016,
BSL,EQ,16.8,16.9,16.8,16.9,16.9,17.3,125,2110,07-JAN-2012,3,INE594B01012,
BSLGOLDETF,EQ,2702,2782.95,2702,2777.65,2780,2771.7,34,92942.8,07-JAN-2012,11,INF209K01HT2,
BSLNIFTY,EQ,47.99,48.5,46.65,47.46,46.65,47.99,275,13244.19,07-JAN-2012,8,INF209K01IR4,
BSTRANSCOM,EQ,135,144.65,134.05,137.15,139.7,136.2,8652,1186219.4,07-JAN-2012,116,INE043K01011,
BURNPUR,EQ,6,6.75,6,6.7,6.75,6.4,1176,7880.85,07-JAN-2012,18,INE817H01014,
BVCL,EQ,12.5,13.7,11.8,12.65,12.6,12.15,5255,69617.15,07-JAN-2012,37,INE139I01011,
CADILAHC,EQ,685,690,682,687.25,690,680.4,1169,803205.4,07-JAN-2012,87,INE010B01019,
CAIRN,EQ,337.7,339.35,336.3,338.2,339.15,339.05,100855,34112000.85,07-JAN-2012,1649,INE910H01017,
CAMBRIDGE,EQ,18,18,16,17.5,17.5,17.15,1713,29822.2,07-JAN-2012,41,INE692G01013,
CAMLIN,EQ,33.9,34.3,33.5,34,34.25,33.35,8063,273595.55,07-JAN-2012,108,INE760A01029,
CANBK,EQ,382.7,382.7,376.65,378.25,379,378.6,25364,9611619.3,07-JAN-2012,1070,INE476A01014,
CANDC,EQ,82.05,82.05,82.05,82.05,82.05,81.45,25,2051.25,07-JAN-2012,1,INE874H01015,
CANFINHOME,EQ,91.7,91.7,91.7,91.7,91.7,91.85,10,917,07-JAN-2012,1,INE477A01012,
CANTABIL,EQ,16.4,17.7,16,17.4,17,15.85,84324,1446683.6,07-JAN-2012,594,INE068L01016,
CARBORUNIV,EQ,136.05,145,136.05,143.75,143.95,139.95,2040,290366.3,07-JAN-2012,168,INE120A01034,
CAREERP,EQ,211,211,208.9,208.9,208.9,209.2,2,419.9,07-JAN-2012,2,INE521J01018,
CAROLINFO,EQ,175.25,175.25,163.25,169.3,168.95,175.25,1080,182025.1,07-JAN-2012,39,INE198A01014,
CASTROL,EQ,411.2,414.7,409.1,411.15,411.85,412.2,4782,1965091.45,07-JAN-2012,196,INE172A01019,
CCCL,EQ,15.05,15.1,14.85,15,14.85,14.8,2235,33600.25,07-JAN-2012,16,INE429I01024,
CCL,EQ,131.4,133,130.45,131.2,130.45,130.25,3106,408486.95,07-JAN-2012,144,INE421D01014,
CEATLTD,EQ,75.95,75.95,74.5,74.5,74.5,74.5,1885,140641.75,07-JAN-2012,67,INE482A01020,
CEBBCO,EQ,60.4,60.4,58.55,59.05,59.85,59.6,2542,150599.6,07-JAN-2012,73,INE209L01016,
CELEBRITY,EQ,5.7,5.7,5.7,5.7,5.7,5.1,25,142.5,07-JAN-2012,1,INE185H01016,
CELESTIAL,EQ,16.5,17,16.25,16.95,16.95,17.1,539,8969.1,07-JAN-2012,9,INE221I01017,
CENTENKA,EQ,101.05,104,101.05,103.2,103.25,102.5,890,91907.5,07-JAN-2012,24,INE485A01015,
CENTRALBK,EQ,70.65,70.7,69.55,70.35,70.6,70,45446,3193452.7,07-JAN-2012,817,INE483A01010,
CENTURYPLY,EQ,47,47,47,47,47,47.7,52,2444,07-JAN-2012,5,INE348B01021,
CENTURYTEX,EQ,222,223.9,221.05,222.85,223.35,220.55,32821,7304808.3,07-JAN-2012,668,INE055A01016,
CERA,EQ,169.1,175,169.1,173.85,171.55,172.35,213,37009.85,07-JAN-2012,18,INE739E01017,
CESC,EQ,215.45,218.9,214.2,215.7,215.45,213.65,75333,16317567.35,07-JAN-2012,2205,INE486A01013,
CHAMBLFERT,EQ,79,85.45,78.55,84.05,85.05,79,2629262,219410947.95,07-JAN-2012,17063,INE085A01013,
CHEMFALKAL,EQ,48.7,48.7,46.35,47.5,48,47,393,18728.3,07-JAN-2012,6,INE479E01028,
CHEMPLAST,EQ,4,4.2,4,4.1,4.2,4,4458,18300.95,07-JAN-2012,21,INE488A01027,
CHENNPETRO,EQ,160,161.5,159.65,160.25,161,160.55,2707,433253.75,07-JAN-2012,56,INE178A01016,
CHESLINTEX,EQ,9,9,9,9,9,9.2,1000,9000,07-JAN-2012,3,INE217C01018,
CHETTINAD,EQ,505.55,544.4,505.55,544.4,544.4,549.6,7,3752.55,07-JAN-2012,7,INE132B01011,
CHOLAFIN,EQ,124.7,124.7,118,118.75,118,117.05,55,6719.4,07-JAN-2012,16,INE121A01016,
CINEMAX,EQ,32.15,32.6,32.15,32.45,32.5,32.25,290,9394.15,07-JAN-2012,17,INE704H01014,
CINEVISTA,EQ,3.2,3.2,3.15,3.15,3.15,3,207,657.05,07-JAN-2012,2,INE039B01026,
CIPLA,EQ,338.55,339,335,335.8,336,338.45,42467,14282242.7,07-JAN-2012,997,INE059A01026,
CLASSIC,EQ,7.15,7.4,7,7.3,7.4,6.9,2647,19257.5,07-JAN-2012,26,INE987C01024,
CLNINDIA,EQ,565,565,558,559.25,558,559.05,1041,582619.15,07-JAN-2012,28,INE492A01029,
CLUTCHAUTO,EQ,27,29,26.3,27.95,28.1,27.85,1666,45721.1,07-JAN-2012,37,INE779B01019,
CMAHENDRA,EQ,140,147.85,137,145.45,144.8,140,462,65733.95,07-JAN-2012,38,INE378J01013,
CMC,EQ,832,852.55,832,843.85,840.45,840.4,293,246320.25,07-JAN-2012,66,INE314A01017,
COALINDIA,EQ,319.8,320.8,318.3,319.55,320,318.05,137669,43964684.25,07-JAN-2012,2364,INE522F01014,
COLPAL,EQ,982.7,986.95,980.05,984.6,986.95,982.7,2180,2145705,07-JAN-2012,195,INE259A01022,
COMPUAGE,EQ,71,77,66,70,69,73.75,1508,99579.9,07-JAN-2012,11,INE070C01029,
CONCOR,EQ,831,844.9,819,839.25,843,829.95,639,534505.5,07-JAN-2012,61,INE111A01017,
CONSOFINVT,EQ,50.3,50.3,49.95,49.95,49.95,49.3,80,4003,07-JAN-2012,4,INE025A01027,
CORAL-HUB,EQ,4.1,4.65,3.8,4.6,4.65,3.9,14676,65955.55,07-JAN-2012,60,INE108J01030,
CORDSCABLE,EQ,31.8,31.8,31.7,31.75,31.7,30.65,3,95.2,07-JAN-2012,3,INE792I01017,
COREEDUTEC,EQ,262,266,260,264.25,265.15,260.8,4951,1307818.9,07-JAN-2012,159,INE247G01024,
COROMANDEL,EQ,287,294.9,281.4,292,292.5,282.3,29068,8462171.45,07-JAN-2012,840,INE169A01031,
CORPBANK,EQ,362.9,363,356.3,360.7,359,358.9,2749,992346.7,07-JAN-2012,141,INE112A01015,
COSMOFILMS,EQ,77,78,76.95,77.5,77.5,76.85,3157,243537.85,07-JAN-2012,36,INE757A01017,
COX&KINGS,EQ,160.85,163.5,160.5,162.1,161.85,159.35,20177,3273511.55,07-JAN-2012,388,INE008I01026,
CRESTANI,EQ,28.3,28.3,27,27.3,27.6,27.25,609,16641.8,07-JAN-2012,15,INE774A01012,
CREWBOS,EQ,23.8,25.2,23.8,25.1,25.15,24.55,8183,205002.1,07-JAN-2012,45,INE514G01019,
CRISIL,EQ,853,868,851,854.2,854,859.05,1709,1461249.95,07-JAN-2012,171,INE007A01025,
CROMPGREAV,EQ,127,127.55,126.5,126.8,126.6,126.35,63902,8114585.45,07-JAN-2012,1099,INE067A01029,
CRONIMET,EQ,17.8,18.4,17.05,18,17.8,17.7,10822,194227,07-JAN-2012,63,INE592I01029,
CTE,EQ,8,8,7.95,7.95,7.95,7.85,230,1838.5,07-JAN-2012,2,INE627H01017,
CUB,EQ,42.6,42.7,42.05,42.3,42.15,41.85,9599,405704.05,07-JAN-2012,132,INE491A01021,
CUBEXTUB,EQ,9.1,9.1,9,9.1,9.1,8.45,200,1819.9,07-JAN-2012,3,INE144D01012,
CUMMINSIND,EQ,340.5,343.8,338.3,342.1,342.05,338.05,2956,1009161.1,07-JAN-2012,137,INE298A01020,
CURATECH,EQ,68.3,68.3,68.3,68.3,68.3,65.05,140,9562,07-JAN-2012,2,INE117B01012,
CYBERTECH,EQ,9.95,10.1,9.95,10.1,10.1,10.3,52,517.6,07-JAN-2012,4,INE214A01019,
DAAWAT,EQ,39.25,39.85,39.05,39.65,39.65,38.75,649,25621.9,07-JAN-2012,35,INE818H01012,
DABUR,EQ,99.7,99.7,98.7,99,98.8,98.8,23244,2303677.95,07-JAN-2012,377,INE016A01026,
DALMIABEL,EQ,121,121.95,120.25,121.1,120.25,121.3,107,12951.45,07-JAN-2012,4,INE439L01019,
DALMIASUG,EQ,13.6,13.7,13.35,13.65,13.4,13.25,678,9263.8,07-JAN-2012,7,INE495A01022,
DBCORP,EQ,183,184,180.35,181.25,181.05,184.35,132,23951.4,07-JAN-2012,34,INE950I01011,
DBREALTY,EQ,54.1,54.3,53,53.65,53.8,54.1,14942,802096.2,07-JAN-2012,177,INE879I01012,
DCB,EQ,35.1,35.85,35.1,35.5,35.55,35.35,296536,10529183.3,07-JAN-2012,1716,INE503A01015,
DCHL,EQ,35.2,36.8,35.2,36.1,36,36,36807,1327051.7,07-JAN-2012,608,INE137G01027,
DCM,EQ,48.4,52.85,47.75,51.8,52.05,47.25,85625,4370158.55,07-JAN-2012,1084,INE498A01018,
DCMSRMCONS,EQ,40.5,40.5,40.25,40.35,40.35,40.55,202,8145.9,07-JAN-2012,5,INE499A01024,
DCW,EQ,8.05,8.45,8,8.3,8.45,8.1,23830,196529.15,07-JAN-2012,131,INE500A01029,
DEEPAKFERT,EQ,127.55,144,127,140.45,143,126.35,181252,25309875,07-JAN-2012,3426,INE501A01019,
DEEPAKNTR,EQ,152,152,152,152,152,154,1,152,07-JAN-2012,1,INE288B01011,
DEEPIND,EQ,63.7,64.7,62.15,63,62.25,61.65,11079,700196.25,07-JAN-2012,180,INE677H01012,
DELTACORP,EQ,62.4,62.6,61.5,61.95,61.9,61.85,781026,48439354.4,07-JAN-2012,4941,INE124G01033,
DEN,EQ,54.1,56.3,54.05,55.05,55,54.95,7451,411270.45,07-JAN-2012,69,INE947J01015,
DENABANK,EQ,53,53.25,52.25,52.95,52.8,52.8,199372,10528455.85,07-JAN-2012,1069,INE077A01010,
DENORA,EQ,96.85,97,96.85,97,97,95,1040,100866.25,07-JAN-2012,8,INE244A01016,
DEWANHOUS,EQ,184.9,186.8,183.6,185.35,185,184.35,6488,1201333.65,07-JAN-2012,213,INE202B01012,
DHAMPURSUG,EQ,30.6,31.95,30.45,31.75,31.95,30.15,22777,714968.7,07-JAN-2012,370,INE041A01016,
DHANBANK,EQ,48.8,49,47.95,48.65,48.1,48.7,90786,4413685.25,07-JAN-2012,546,INE680A01011,
DHANUS,BE,3.6,3.8,3.6,3.75,3.6,3.7,8113,30026.35,07-JAN-2012,20,INE406H01016,
DHARSUGAR,EQ,19.5,22.2,19.5,20.85,21.8,20.35,317,6602.9,07-JAN-2012,9,INE988C01014,
DIAPOWER,EQ,89,90.5,88.3,89.5,90.5,89.75,937,83827.45,07-JAN-2012,21,INE989C01012,
DICIND,EQ,200,204.5,200,201.6,204.45,198.3,38,7659.95,07-JAN-2012,11,INE303A01010,
DIGJAM,EQ,7.9,8.3,7.7,8.15,8.2,7.85,7364,59458.55,07-JAN-2012,87,INE471A01023,
DISHMAN,EQ,38.1,38.9,37.9,38.8,38.9,37.95,4562,175873.55,07-JAN-2012,90,INE353G01020,
DISHTV,EQ,59.45,59.45,58.55,59.05,59.05,59,107122,6322368.65,07-JAN-2012,787,INE836F01026,
DIVISLAB,EQ,776,779,771.15,777,777.55,770.35,5028,3898938.05,07-JAN-2012,304,INE361B01024,
DLF,EQ,175,177.85,175,176.65,176.8,174.55,1383043,244432787.25,07-JAN-2012,14983,INE271C01023,
DLINKINDIA,EQ,15.1,15.75,15.1,15.7,15.6,15.25,377,5915.05,07-JAN-2012,12,INE250K01012,
DOLPHINOFF,EQ,74,74,72.85,73.55,73.9,72.3,152,11181.4,07-JAN-2012,7,INE920A01011,
DPSCLTD,EQ,12.8,13.4,12.8,12.8,12.8,13.45,825712,10575116.3,07-JAN-2012,1045,INE360C01024,
DPTL,EQ,101,104.95,101,104.9,104.9,102.3,252,26223.9,07-JAN-2012,7,INE477B01010,
DQE,EQ,22.85,24.85,22.85,23.3,23.2,23.05,556,13279.4,07-JAN-2012,18,INE656K01010,
DREDGECORP,EQ,282,305.15,280,297.6,302,278.65,530286,156106277.75,07-JAN-2012,10039,INE506A01018,
DRREDDY,EQ,1602.25,1611.95,1602.25,1604.95,1603.5,1600.55,10768,17301060.25,07-JAN-2012,658,INE089A01023,
DRREDDY,N1,5.25,5.35,5.25,5.35,5.35,5.25,1100,5825,07-JAN-2012,3,INE089A08051,
DSKULKARNI,EQ,52.2,53,51.1,52.6,52.6,52,2921,153082.65,07-JAN-2012,73,INE891A01014,
DSSL,EQ,5.75,5.75,5.6,5.6,5.6,5.25,320,1825,07-JAN-2012,4,INE417B01040,
DWARKESH,EQ,33.9,34.5,32.7,33.7,34.05,32.75,2781,93533,07-JAN-2012,67,INE366A01033,
DYNAMATECH,EQ,930,970,930,970,970,939.55,4,3800,07-JAN-2012,2,INE221B01012,
EASTSILK,EQ,4.2,4.2,4.2,4.2,4.2,4.2,500,2100,07-JAN-2012,1,INE962C01027,
EASUNREYRL,EQ,51.2,51.25,51.2,51.25,51.25,50.95,520,26649.5,07-JAN-2012,4,INE268C01029,
ECEIND,EQ,105,105,102.15,102.4,104,103.85,67,6945.15,07-JAN-2012,8,INE588B01014,
ECLERX,EQ,720,720,707,711.1,714,715.3,322,229343.35,07-JAN-2012,23,INE738I01010,
EDELWEISS,EQ,26.35,26.95,26.25,26.4,26.4,26.5,1681,44426.65,07-JAN-2012,55,INE532F01054,
EDL,EQ,63.45,64.5,62.9,64.15,64.4,62.65,1498,95360.95,07-JAN-2012,39,INE180G01019,
EDSERV,EQ,41.7,42.5,40.6,42.25,42.5,40.5,48461,2037985.9,07-JAN-2012,488,INE889J01019,
EDUCOMP,EQ,207.7,207.7,198.7,199.95,199.45,200.35,131499,26402786.8,07-JAN-2012,2509,INE216H01027,
EICHERMOT,EQ,1507.9,1507.9,1490,1498.05,1507,1493.7,129,193090.55,07-JAN-2012,28,INE066A01013,
EIDPARRY,EQ,188,195.9,186.4,191.8,192.8,190,2533,481358.5,07-JAN-2012,170,INE126A01031,
EIHOTEL,EQ,86.9,86.9,84.6,85.05,84.8,86.05,2715,231367.65,07-JAN-2012,68,INE230A01023,
EIMCOELECO,EQ,157,157,156.5,156.6,156.5,151.35,12,1879.5,07-JAN-2012,4,INE158B01016,
EKC,EQ,28.9,29.2,28.6,28.95,29.05,28.9,160137,4630323.95,07-JAN-2012,762,INE184H01027,
ELDERPHARM,EQ,350,351,345.95,347.2,349.9,348.85,8041,2792962.1,07-JAN-2012,269,INE975A01015,
ELECON,EQ,54.05,55,53.8,54.9,54.95,54,7418,407003.9,07-JAN-2012,93,INE205B01023,
ELECTCAST,EQ,17,17.6,16.9,17.35,17.5,16.95,47893,826974.15,07-JAN-2012,201,INE086A01029,
ELECTHERM,EQ,79.25,83,79.25,82,82,80.55,1155,94893.75,07-JAN-2012,30,INE822G01016,
ELGIEQUIP,EQ,64.7,65.4,64.05,64.75,64.8,64.05,790,51105.55,07-JAN-2012,26,INE285A01027,
ELGIRUBCO,EQ,19.1,19.1,19.05,19.05,19.05,18.95,998,19026.8,07-JAN-2012,3,INE819L01012,
ELNET,EQ,27,27,27,27,27,26.7,200,5400,07-JAN-2012,2,INE033C01019,
EMAMIINFRA,EQ,19.7,19.7,17.4,18.45,18.3,18,2659,49543.1,07-JAN-2012,27,INE778K01012,
EMAMILTD,EQ,331.95,333,328,331.5,331,329.05,1741,577257.9,07-JAN-2012,94,INE548C01032,
EMCO,EQ,28.3,28.3,27.55,28.05,28,27.55,8848,248023.45,07-JAN-2012,139,INE078A01026,
EMMBI,EQ,12.65,12.65,12.25,12.3,12.3,12.4,1194,14840.75,07-JAN-2012,14,INE753K01015,
EMPEESUG,EQ,13.5,13.5,13.5,13.5,13.5,12.9,305,4117.5,07-JAN-2012,1,INE928B01012,
ENGINERSIN,EQ,225.7,245.8,225.7,240.05,242.2,225.1,350561,83307264.95,07-JAN-2012,7220,INE510A01028,
ENIL,EQ,202,208.1,198.5,204.95,204.05,201.85,22258,4521672.85,07-JAN-2012,378,INE265F01028,
ENTEGRA,EQ,14.4,14.4,13.5,14.15,14.35,13.15,403,5719.7,07-JAN-2012,13,INE826A01028,
EONELECT,EQ,36,36.9,35,35.95,36.9,34.85,2934,104895.9,07-JAN-2012,42,INE076H01017,
ERAINFRA,EQ,136.8,136.8,135.5,135.6,136.1,136.25,88044,11960102,07-JAN-2012,823,INE039E01020,
EROSMEDIA,EQ,206.8,208.4,206,206.85,206.7,205.75,7177,1485633.1,07-JAN-2012,198,INE416L01017,
ESABINDIA,EQ,484.95,485,478,479.75,479.95,474.4,729,351319.6,07-JAN-2012,15,INE284A01012,
ESCORTS,EQ,67.15,67.4,66.75,67.15,67.35,66.7,99516,6672976.35,07-JAN-2012,826,INE042A01014,
ESL,EQ,5.25,5.3,5.1,5.15,5.15,5.2,27904,145129.1,07-JAN-2012,51,INE481K01013,
ESSAROIL,EQ,57,57.6,56.75,57.35,57.45,57.2,146201,8373702.8,07-JAN-2012,1355,INE011A01019,
ESSARPORTS,EQ,54.65,55.35,54.25,55.15,55.35,54.4,1829,100630.4,07-JAN-2012,49,INE282A01024,
ESSARSHPNG,EQ,24,24.5,23.5,24.3,24.5,24.05,2030,49012.95,07-JAN-2012,37,INE122M01019,
ESSDEE,EQ,145.05,149.95,143.2,148.15,149,147.35,957,142033.45,07-JAN-2012,79,INE825H01017,
ESSELPACK,EQ,26.25,26.25,25.65,26,25.8,25.65,1202,31299.4,07-JAN-2012,21,INE255A01020,
ESTER,EQ,22.15,22.15,21,21.8,21.95,21,1200,26129.25,07-JAN-2012,6,INE778B01029,
EUROCERA,EQ,8.95,8.95,8.95,8.95,8.95,9.5,30,268.5,07-JAN-2012,1,INE649H01011,
EUROMULTI,EQ,5.7,5.7,5.5,5.5,5.5,5.35,250,1416.25,07-JAN-2012,3,INE063J01011,
EUROTEXIND,EQ,19.5,19.5,19.5,19.5,19.5,20.3,450,8775,07-JAN-2012,2,INE022C01012,
EVEREADY,EQ,24.2,25.15,24.2,25,24.75,24.35,2552,63628,07-JAN-2012,82,INE128A01029,
EVERESTIND,EQ,120,120.7,118.1,119.7,120.65,117.05,1785,213423.6,07-JAN-2012,60,INE295A01018,
EVERONN,EQ,331,333.5,325.1,330.8,329.1,331.1,2964,980648.35,07-JAN-2012,136,INE678H01010,
EXCELCROP,EQ,126.6,127.5,126.6,127.05,127.5,126.55,270,34304.4,07-JAN-2012,5,INE223G01017,
EXCELINDUS,EQ,57.55,58.35,56.5,57.05,57,55.85,315,18051.55,07-JAN-2012,16,INE369A01029,
EXCELINFO,EQ,19.45,19.45,18.65,18.9,18.85,18.85,14882,284053.8,07-JAN-2012,76,INE688J01015,
EXIDEIND,EQ,116.15,116.8,115.45,116.05,115.75,115.05,24199,2809053.4,07-JAN-2012,404,INE302A01020,
FACT,EQ,27.2,32.1,26.8,31.3,32.1,26.75,256045,7771480.05,07-JAN-2012,1688,INE188A01015,
FAGBEARING,EQ,1066.5,1066.5,1037.05,1046.5,1040,1048.8,63,66128.7,07-JAN-2012,10,INE513A01014,
FAME,BE,45,48.95,44.6,45.45,44.8,46.95,901,41114.4,07-JAN-2012,32,INE886G01011,
FARMAXIND,EQ,1.1,1.1,1.1,1.1,1.1,1.05,248511,273362.1,07-JAN-2012,59,INE890I01035,
FCH,EQ,118,118.55,116.3,116.95,117,117.25,17967,2106816.15,07-JAN-2012,316,INE688I01017,
FCSSOFT,EQ,0.45,0.45,0.4,0.45,0.45,0.4,186669,83346.25,07-JAN-2012,64,INE512B01022,
FDC,EQ,83,83,81.9,82,81.9,82.1,254,20929.05,07-JAN-2012,10,INE258B01022,
FEDDERLOYD,EQ,52.25,52.25,51.75,51.9,51.75,51.75,501,26035.6,07-JAN-2012,11,INE249C01011,
FEDERALBNK,EQ,361,363,359.05,361.35,361.2,359.95,7931,2864419.8,07-JAN-2012,250,INE171A01011,
FIEMIND,EQ,143,152,143,145.95,145.05,152.6,97,14175.95,07-JAN-2012,50,INE737H01014,
FILATEX,EQ,29.7,29.7,25.4,26.55,26.45,29.1,590,15222.45,07-JAN-2012,13,INE816B01019,
FINANTECH,EQ,550,575,550,571,573.3,566.2,11033,6300557.15,07-JAN-2012,726,INE111B01023,
FINCABLES,EQ,31,31.25,30.6,31.1,31.15,30.75,6034,187482.35,07-JAN-2012,40,INE235A01022,
FINPIPE,EQ,50,50,48,48.2,48.25,47.85,2271,109385.2,07-JAN-2012,37,INE183A01016,
FIRSTLEASE,EQ,54.95,55,52.85,53.05,52.85,53.45,600,32153.3,07-JAN-2012,18,INE492B01019,
FKONCO,EQ,93.05,99,93.05,97.6,98.1,93.95,9529,927624.9,07-JAN-2012,167,INE575G01010,
FLEXITUFF,EQ,255.05,259.95,255,257.3,255,257.6,15181,3905234,07-JAN-2012,62,INE060J01017,
FMGOETZE,EQ,200,200.05,199.05,200.05,200.05,199.5,175,34963.55,07-JAN-2012,6,INE529A01010,
FORTIS,EQ,94.9,95.65,93.6,94.2,94.05,94.7,121081,11445897.85,07-JAN-2012,1189,INE061F01013,
FOSECOIND,EQ,545,557.95,540,548.5,550,535.7,57,31255.15,07-JAN-2012,24,INE519A01011,
FOURSOFT,EQ,9,9.75,9,9.65,9,8.95,2837,26656.85,07-JAN-2012,26,INE218G01017,
FSL,EQ,6.7,7.05,6.6,6.9,6.95,6.65,697231,4804586.65,07-JAN-2012,723,INE684F01012,
FUTUREVENT,EQ,9.1,9.1,9,9.05,9.05,9.05,19092,172224.5,07-JAN-2012,28,INE220J01017,
GABRIEL,EQ,39.7,40.35,39.35,40.25,40.35,39.65,1643,65544.95,07-JAN-2012,31,INE524A01029,
GAEL,EQ,19.5,19.5,19.5,19.5,19.5,19.25,500,9750,07-JAN-2012,1,INE036B01022,
GAIL,EQ,383.5,384.8,378.75,383.15,383.25,380.85,43191,16493904.6,07-JAN-2012,928,INE129A01019,
GAL,EQ,14.5,14.65,13.9,14.25,14.65,14.55,6455,91261.5,07-JAN-2012,22,INE482J01013,
GALLANTT,EQ,20.4,21.25,20,21.1,21.25,19.35,43679,911401.55,07-JAN-2012,138,INE297H01019,
GALLISPAT,EQ,55.1,55.1,55.1,55.1,55.1,58,25,1377.5,07-JAN-2012,2,INE528K01011,
GAMMNINFRA,EQ,11.8,12.1,11.75,11.95,12,11.8,2886,34434.75,07-JAN-2012,30,INE181G01025,
GAMMONIND,EQ,44,46,43.4,45.5,44.9,43.85,7627,343181.5,07-JAN-2012,161,INE259B01020,
GANDHITUBE,EQ,126,126,126,126,126,126,31,3906,07-JAN-2012,1,INE524B01027,
GANESHHOUC,EQ,94.1,94.1,94.1,94.1,94.1,95.45,3,282.3,07-JAN-2012,1,INE460C01014,
GANGOTRI,BE,4.3,4.3,4.3,4.3,4.3,4.1,50,215,07-JAN-2012,1,INE670B01028,
GARDENSILK,EQ,55,55.95,55,55.85,55.85,55,265,14636.45,07-JAN-2012,8,INE526A01016,
GARWALLROP,EQ,46.5,46.5,46,46,46,46.15,555,25567.5,07-JAN-2012,5,INE276A01018,
GATI,EQ,32.55,33.25,32.15,32.55,32.8,32.3,16112,524996.75,07-JAN-2012,179,INE152B01027,
GAYAPROJ,EQ,103.5,108.5,103.15,106,103.65,105.75,390,41185.25,07-JAN-2012,17,INE336H01015,
GDL,EQ,128.45,129.5,128.3,128.85,129.5,128.4,1115,143490.45,07-JAN-2012,34,INE852F01015,
GEECEE,EQ,44.8,44.8,42.75,43.45,43.5,44.2,5248,229433.5,07-JAN-2012,442,INE916G01016,
GEINDSYS,EQ,118.15,120.85,118.1,118.4,118.1,120.6,320,37865.75,07-JAN-2012,6,INE599B01011,
GEMINI,EQ,19.55,19.55,19.4,19.5,19.45,19.6,1030,20084.5,07-JAN-2012,12,INE878C01033,
GENESYS,EQ,126,132.5,122,132.5,132.5,127.45,10,1284.7,07-JAN-2012,6,INE727B01026,
GENUSPOWER,EQ,10.8,10.8,10.05,10.5,10.5,10.35,4210,44019,07-JAN-2012,20,INE955D01029,
GEODESIC,EQ,40.65,42.6,40.65,42.1,41.75,40.6,25284,1054579,07-JAN-2012,319,INE371D01029,
GEOJITBNPP,EQ,15.8,15.85,15.5,15.65,15.65,15.55,8714,136903.2,07-JAN-2012,42,INE007B01023,
GEOMETRIC,EQ,48.05,49.6,48.05,49.15,49,48.4,6505,319317.5,07-JAN-2012,139,INE797A01021,
GESHIP,EQ,206.6,207.9,204,206.4,207.45,207.65,2573,529429.75,07-JAN-2012,216,INE017A01032,
GHCL,EQ,31.6,32.15,31.6,31.75,32,31.8,4961,157538.5,07-JAN-2012,34,INE539A01019,
